,user_id,item_id,rating,timestamp
1208,8,127,5,879362123
36187,334,125,3,891544925
43069,393,501,3,889729614
61983,553,89,5,879948386
86638,823,4,5,878438607
21971,224,11,3,888082468
27704,276,395,2,877935377
93368,886,230,2,876033106
15652,159,237,3,880485766
88330,843,672,3,879443297
67811,622,233,4,882670423
1175,7,662,3,892133739
42005,387,428,4,886482969
29955,293,501,4,888906378
46303,416,532,3,888700659
51696,457,527,5,882553113
76395,707,630,3,886287608
52646,468,357,5,875294549
25650,264,183,5,886122577
9221,90,505,5,891383687
83772,790,213,3,885156336
43517,397,652,3,885350326
86696,823,53,5,878439229
5455,54,257,4,880937311
13614,130,808,5,878537631
37744,345,282,3,884991419
14577,145,134,4,882181695
27711,276,340,5,880150440
14182,144,288,2,888103509
10307,94,1089,2,891724829
37870,345,293,4,884994592
86407,818,1105,1,891883071
90389,863,886,3,889289327
41644,385,136,3,879442402
66101,605,187,5,879425432
87496,833,22,3,875122716
15350,154,527,4,879139040
34590,323,292,4,878738997
45714,409,187,3,881108126
59881,536,389,5,882360734
47499,426,613,3,879444146
99039,941,15,4,875049144
47467,426,50,4,879442226
96069,909,116,5,891920010
28551,281,333,3,881200457
10250,94,737,4,891723459
82934,782,752,4,891497793
30446,295,386,4,879519308
6293,59,792,4,888206362
29898,293,491,4,888905923
19634,201,210,2,884111270
3303,22,265,3,878888066
46842,417,211,4,880949907
23601,242,331,5,879741340
50537,452,1013,1,876215773
89469,851,1028,3,875730686
31816,303,95,5,879484480
22681,234,675,4,892078342
31996,303,1014,3,879544588
81741,766,215,3,891309250
85187,804,118,4,879443900
38570,354,283,4,891216632
83075,782,254,2,891499660
84231,796,880,3,892611840
45369,407,290,3,875042865
30145,294,358,2,877818861
74934,690,396,2,881177861
72014,656,896,5,892318842
20693,213,756,2,878955319
97356,922,1110,4,891450768
29057,287,941,3,875335424
95385,900,871,1,877833443
57811,518,591,3,876823447
58859,530,98,4,883784195
740,6,59,5,883601713
15119,151,517,2,879542588
37021,342,286,4,874984002
70594,650,315,3,891368885
92682,882,407,2,879863831
73098,665,71,4,884293933
55462,496,181,5,876064168
30853,298,427,5,884127369
4361,42,1,5,881105633
48910,437,1161,4,880141770
91371,870,952,3,880584584
77172,714,257,3,892776410
23050,234,502,4,892336077
52783,471,432,1,889827822
17910,185,480,4,883526267
33212,312,863,5,891698695
43891,399,187,3,882346401
86321,815,258,4,884320310
85409,805,68,3,881694886
81266,758,347,3,885257453
85252,804,399,4,879445111
33692,314,122,1,877887065
52447,466,385,4,890284819
81277,758,344,3,888715390
9661,92,193,4,875654222
98325,933,1246,1,874938728
57064,506,233,4,874874109
43178,394,91,4,880886821
12372,118,179,5,875384612
84294,796,204,5,892662441
86640,823,471,3,878438608
12171,116,298,3,876452555
44834,405,774,1,885548475
52345,465,199,3,883531026
17423,181,1040,1,878962997
74735,686,327,5,879543445
91725,875,652,5,876465275
61496,548,413,3,891416049
5182,49,55,4,888068057
26192,268,231,4,875744136
38610,354,494,4,891217194
70208,646,880,3,888529127
49684,447,156,5,878856625
50598,452,111,3,886061565
21152,217,226,1,889069878
16285,170,259,3,886623680
9425,90,218,5,891385899
65069,592,1008,4,882608357
19849,201,413,3,884114505
43833,399,655,3,882344372
27029,271,1411,2,885849895
57900,520,310,4,885168862
42786,393,249,3,887744373
89998,858,689,5,879459087
98042,932,47,4,891250142
90014,859,313,5,885774773
66520,608,172,1,880405927
6484,60,143,3,883327441
12703,121,582,2,891390034
18695,194,26,3,879522240
53737,479,986,1,879460648
58031,521,208,3,885253562
2459,15,111,4,879455914
47956,429,1228,3,882387163
50485,452,96,2,875275699
63639,574,900,4,891278860
57630,514,274,4,876067433
47841,429,1010,3,882386216
86596,823,134,5,878438232
3394,23,143,3,874786066
75111,693,655,3,875482604
86363,817,289,2,874815789
51187,455,97,5,879112436
90352,863,292,2,889289067
56579,503,174,5,880472250
37576,344,208,5,884901290
77754,718,742,5,883348873
42329,389,211,4,880087415
48301,435,216,3,884131118
57995,521,210,3,884478119
87721,834,15,4,890863052
56868,505,243,2,888631415
38368,349,125,4,879466541
95942,907,42,4,880159957
15014,151,488,4,879524900
57820,518,547,3,876823645
5592,56,546,3,892679460
65793,600,586,2,888453083
75745,699,20,4,879147239
39240,363,196,4,891494658
72132,659,153,4,891045891
39923,372,696,4,876869667
2152,13,419,3,882398814
15028,151,485,5,879525002
25267,259,271,3,888721050
38695,354,32,3,891217929
12474,119,762,4,874775465
32519,308,583,4,887737483
16284,170,326,5,886623057
51592,457,425,4,882397828
29488,291,672,3,874867741
28763,286,819,3,876521835
83152,784,346,4,891387077
19417,200,294,4,884125953
10412,95,498,3,879197445
32471,308,175,5,887736999
52811,472,264,3,875977870
64654,588,7,3,890024611
94642,895,13,5,879437950
6080,59,435,5,888204553
77972,721,181,5,877138951
98050,932,504,4,891250236
4303,41,289,2,890686673
39960,373,156,2,877098374
24018,246,288,5,884922235
47591,428,301,4,885943782
65322,593,815,3,875659826
55760,497,123,3,879361727
38478,352,385,4,884289760
69888,643,154,4,891447286
38090,347,475,4,881652417
41487,383,483,5,891192986
47025,421,674,5,892241687
4892,44,871,3,883613005
40763,378,942,3,880056798
69139,638,22,5,876694787
24097,246,401,1,884923750
34089,318,1023,2,884495091
60404,537,1006,2,886032245
65253,592,4,4,882956418
53861,479,752,3,889125284
33811,314,1297,4,877890734
42862,393,189,4,887745717
80947,758,1143,5,880672637
87049,828,316,5,891034440
55879,498,262,2,881954618
15436,157,258,3,886890296
86121,814,218,3,885411030
82186,773,475,3,888538533
62793,561,1478,3,885809626
26933,271,186,4,885848915
81446,763,60,5,878914968
46791,417,395,4,879649199
28586,282,294,4,879949525
86047,811,289,2,886377426
71858,655,636,3,888475015
15752,160,628,3,876767360
68550,630,250,1,885666650
49716,448,271,4,891888509
92800,883,271,2,891692116
79298,741,478,5,891456741
25568,263,432,2,891299448
22309,230,174,5,880484661
50059,450,516,5,882396564
17332,181,1051,2,878962586
66483,608,133,4,880405165
90995,868,273,3,877107284
71407,655,1082,3,887425655
70486,648,1271,4,884882234
8334,83,265,5,880308186
94045,890,186,2,882916276
2134,13,450,3,882398494
23631,243,1368,2,879987909
7330,70,257,4,884063946
12726,122,429,3,879270165
47746,429,427,5,882385569
23977,246,185,5,884921428
19298,198,640,3,884208651
89915,854,288,5,882814571
30191,294,405,4,877819761
21943,224,286,3,888081843
28684,284,301,5,885329593
94891,896,557,3,887160426
23320,237,502,4,879376487
2665,17,919,4,885272696
6740,62,403,4,879375588
53673,478,219,2,889398289
27856,278,306,5,891295043
9308,90,1101,4,891384570
3739,27,123,5,891543191
53797,479,190,4,879461354
69607,642,63,3,885606090
90934,868,427,4,877103679
34808,325,485,3,891478599
64766,588,1428,5,890032056
90084,860,202,4,885990932
58012,521,393,3,884478667
30148,294,749,3,877818915
94130,892,8,5,886607879
27564,276,443,4,874792692
87302,830,451,4,892503035
76188,706,628,4,880997412
96916,918,179,2,891988337
39404,363,405,4,891497015
48495,435,159,5,884132898
7286,69,100,5,882072892
64954,592,262,5,882607356
1957,13,396,3,882141727
40094,373,465,4,877104202
3332,23,100,5,874784557
18577,193,25,4,889127301
51844,458,509,4,886397857
43607,398,132,5,875716829
84635,798,405,5,875296148
32123,305,87,1,886323153
49309,442,470,4,883391167
3345,23,357,3,874785233
27160,274,274,4,878945963
61977,552,121,4,879222698
82902,781,127,5,879634017
52808,472,748,5,875977682
74650,684,215,5,875812176
73970,677,286,1,889399113
11261,103,204,3,880423118
76853,711,425,4,879993728
91444,871,301,4,888192475
14089,141,831,2,884585470
71684,655,1475,3,887477386
97998,932,506,4,891249710
1512,11,714,4,891904214
82503,774,101,2,888558018
97732,927,64,5,879199250
59063,532,586,4,888636373
87499,833,163,3,875122814
89771,854,257,3,882812877
52932,472,443,4,875982149
44130,401,654,3,891033184
49580,447,117,4,878854630
66569,608,729,4,880407079
76708,710,179,4,882063766
85237,804,746,4,879444890
35718,330,823,3,876544872
68435,629,292,4,880116722
11651,109,154,2,880578121
53229,474,1172,4,887924469
76760,711,50,4,876185648
74037,679,288,4,884312660
93196,886,318,5,876031308
38684,354,520,3,891217811
65497,595,336,2,886920966
17862,184,132,5,889913687
53114,474,289,3,887914906
22808,234,615,5,892079722
94188,892,178,5,886608681
37522,344,742,3,884900248
72171,659,185,4,891332223
39127,361,739,4,879441075
41245,380,670,1,885480187
78761,733,127,3,879535265
46873,417,450,2,880953014
8254,82,194,4,878770027
93360,886,655,4,876032973
62771,561,12,5,885809356
96445,914,111,1,887124121
7901,77,15,2,884732873
7404,70,482,4,884068704
30741,297,12,5,875239619
60169,537,606,3,886030938
46480,416,627,5,893213918
81050,758,653,3,881975922
77309,715,22,4,875963792
76092,705,143,3,883427663
69591,642,996,2,885605932
88943,846,227,4,883949698
77596,716,161,3,879796651
32709,308,118,3,887739670
15291,153,174,1,881371140
89747,854,237,3,882812406
34188,318,238,3,884497359
98633,936,253,5,886832454
56483,503,823,2,879438817
14452,145,79,5,875271838
11502,108,252,3,879879961
97009,919,282,4,875289113
28353,280,126,3,891700643
37481,344,25,4,884814480
62773,561,1170,3,885809407
66073,605,528,5,879424273
13841,136,9,5,882693429
5501,55,144,5,878176398
42038,387,241,1,886483194
77516,716,632,4,879795691
46697,417,658,2,879647947
56223,500,708,5,883873999
48893,437,730,3,880141374
61139,545,177,3,879899299
2802,18,45,5,880130739
81048,758,634,5,881975922
81440,763,286,4,878914901
35487,328,550,3,885047336
68869,634,988,1,875729217
37616,344,190,5,886382447
3671,26,151,3,891372429
45342,406,543,4,884631010
83629,788,1183,2,880871891
13473,130,227,3,875801868
97386,922,631,3,891453171
24355,249,1047,3,879640603
32495,308,9,4,887737194
61975,552,291,2,879222661
74223,682,58,3,888517627
20491,210,235,3,887730842
15889,161,483,3,891171214
87753,835,132,5,891033232
53012,472,931,2,883904681
55335,495,421,1,888634389
45073,406,57,4,879446062
25877,267,5,3,878972399
54570,487,367,3,883530674
29852,293,135,5,888905550
4561,43,15,5,875975546
64447,586,451,4,884067422
26208,268,684,3,875744321
38965,360,304,4,880353660
15881,161,50,2,891170972
17628,184,301,3,889907045
82575,775,331,4,891032923
98764,938,333,4,891356146
69596,642,944,5,885605987
57972,521,79,4,884477656
65703,599,815,3,880953441
69245,639,86,4,891239406
35514,328,431,2,885047822
37662,345,124,5,884900777
62569,561,180,4,885807261
51996,459,98,5,879564941
59259,533,88,4,879191902
40206,374,248,1,880393191
62824,561,199,4,885809939
23551,240,289,4,885775745
31250,301,222,4,882074345
40040,373,705,4,877099934
1967,13,235,2,882141841
75860,701,303,4,891446618
17553,182,237,3,885613067
25094,256,642,4,882164893
71282,654,405,4,887863866
72656,662,319,3,880569520
34649,323,23,5,878739925
61639,551,195,5,892777052
35584,328,1518,3,885049503
95457,901,195,5,877131118
67199,618,118,3,891309004
29187,290,71,5,880473667
66252,606,48,4,880924483
55228,494,514,2,879541246
11289,104,271,1,888442370
76319,707,694,4,886286246
43113,393,797,3,889731138
90661,864,800,1,888891154
45522,407,569,3,876348296
61302,546,236,4,885141260
588,6,302,4,883268222
41875,387,588,3,886480163
29427,291,218,4,874834799
87677,834,326,4,890860386
58991,532,292,4,884594621
34503,321,60,4,879440954
5638,56,143,3,892910182
66093,605,137,5,879425432
43915,399,43,3,882348664
71640,655,268,3,887474077
48171,432,282,5,889416456
44020,400,286,4,885676230
55516,496,174,4,876066507
20933,215,157,4,891435573
48002,429,2,3,882387599
89837,854,528,4,882813623
46980,421,50,5,892241294
91360,870,332,2,879982785
60158,537,95,1,886030891
82063,770,410,4,875973047
19858,201,452,1,884114770
39414,363,218,2,891497174
32891,311,496,5,884364593
88950,846,1035,4,883949771
89410,850,22,5,883195527
30476,295,461,5,879966498
6684,62,190,5,879374686
46658,417,172,3,879647519
31732,303,844,3,879468179
95807,906,7,3,879434846
58597,526,127,4,885682426
37679,345,285,5,884901701
23733,244,732,1,880604148
10242,94,41,3,891723355
23149,235,135,4,889655571
14998,151,234,4,879524819
37574,344,11,3,884901270
95652,903,529,4,891033278
8971,87,790,4,879876885
23124,235,524,5,889655204
47363,425,672,2,878738887
20294,207,514,4,877878343
31207,299,954,3,889503503
98596,936,748,2,886831738
8944,87,414,3,879876673
23046,234,768,2,892335990
18942,195,1315,4,878019299
57739,517,335,3,875492066
47372,425,298,4,878738992
69163,638,241,3,876695217
14774,148,713,3,877021535
71275,654,257,4,887863802
30646,297,117,4,874954497
44303,403,472,4,879790319
26237,268,139,2,875744744
47667,429,499,4,882384896
12327,117,1165,3,881010727
58818,529,689,2,882535049
19827,201,1428,4,884114099
5104,49,256,4,888066215
64968,592,881,1,882607476
2667,17,126,4,885272724
69374,640,96,5,874778240
68670,632,172,5,879457157
11926,112,984,3,884992651
23074,234,1133,3,892336358
8378,83,820,2,881971231
55202,494,300,5,879540593
17913,185,199,4,883526268
92167,880,53,4,880168411
61736,551,471,5,892783365
50203,450,15,3,882812350
88805,846,630,3,883948642
27747,276,876,3,885537717
15144,151,371,4,879542891
42626,392,300,2,891037437
56723,504,660,4,887839195
95772,905,319,2,884983463
12942,125,346,1,892835800
86048,811,294,4,886377483
62662,561,1449,5,885808620
21996,224,423,4,888103581
93361,886,129,5,876033015
42945,393,893,3,889554457
29280,290,472,4,880475495
709,6,507,4,883601310
80,1,180,3,875072573
61145,545,233,4,879899380
44674,405,1271,2,885547506
28981,286,537,4,889651402
22930,234,164,3,892334644
76755,710,346,4,883705502
88099,840,707,5,891204114
90595,864,85,2,888889327
22888,234,523,4,892334141
87949,838,455,4,887064275
5549,56,732,4,892677147
15220,152,132,5,882475496
25246,259,179,4,877924028
38724,354,58,3,891218356
11839,110,759,3,886988850
71008,653,411,2,878854906
77947,721,1392,3,877137598
62620,561,154,4,885807612
17442,181,1355,1,878963086
21084,216,1035,1,880245238
63348,567,430,4,882426927
80517,752,358,4,891208452
24526,251,185,5,886271884
1569,11,435,4,891904968
68440,629,288,4,880116722
73111,665,177,3,884294374
9251,90,1005,2,891383912
27136,274,15,5,878945505
43522,397,357,5,885350381
6216,59,490,4,888205614
51129,455,22,4,879111500
72884,664,58,4,876525292
10411,95,98,4,879197385
80353,751,739,3,889133556
8080,81,471,3,876533586
25452,262,332,3,879961438
43580,398,69,5,875659191
11947,112,316,5,892439693
40056,373,177,3,877100161
19831,201,979,2,884114233
30317,295,427,4,879517412
53905,480,191,4,891208265
68328,627,183,5,879531196
54128,484,69,5,891194743
42591,391,60,5,877399746
53280,474,664,4,887925620
78977,736,294,3,878709025
74099,680,286,4,876815942
48678,436,174,3,887769335
44166,401,365,4,891033497
23966,246,8,3,884921245
50101,450,696,4,882398666
18414,190,717,3,891042938
8194,82,134,4,878769442
96603,916,428,4,880844350
15941,162,147,4,877636147
32024,304,328,3,884967167
8158,82,25,2,878768435
3637,26,129,4,891350566
39588,365,476,4,891304278
23477,239,10,5,889180338
60400,537,1404,2,886032204
62388,559,1401,3,891034172
68002,624,628,4,879793198
47867,429,162,4,882386378
338,3,337,1,889236983
60756,542,127,5,886532294
92550,881,566,4,876538796
89619,852,264,3,891035999
33224,312,222,3,891698764
10919,100,328,4,891375212
59352,533,528,4,879438999
77865,720,345,2,891262762
68786,633,921,3,875324812
53296,474,510,4,887925837
66320,606,211,5,880926759
36896,339,614,3,891034867
47959,429,1079,2,882387164
33879,315,508,4,879799457
97825,930,237,3,879534587
96981,919,137,2,875288749
41136,380,479,4,885478374
70051,644,597,4,889077513
8913,87,194,5,879876403
22814,234,855,3,892079803
26622,269,108,5,891457067
66156,606,123,3,878143605
51738,458,13,4,886394916
58619,526,248,4,885682635
80584,754,307,3,879451191
98188,933,56,5,874853688
56536,503,451,4,880383425
53859,479,118,3,887064767
87701,834,276,5,890862468
6262,59,581,5,888206015
2454,15,676,4,879455871
43794,399,95,3,882343068
41251,380,428,3,885480320
75597,698,606,2,886366770
82852,780,202,4,891363783
3213,22,194,5,878886607
85311,804,133,3,879445904
38452,351,895,3,883356591
96424,913,604,2,882201336
48577,435,722,3,884133818
53000,472,222,5,876882530
17205,181,266,1,878961709
57072,506,28,4,874874308
59013,532,570,4,888629804
59003,532,864,4,887041540
16961,178,491,4,882827247
5066,48,195,5,879434954
3835,29,326,2,882820869
46081,416,21,3,876697415
36724,339,474,4,891032286
3473,24,358,3,875246012
87455,833,206,4,875038671
27113,274,288,4,878944379
53955,481,8,3,885828245
74910,690,153,5,881177485
77434,716,192,3,879794870
50615,452,945,4,888323595
68805,633,147,4,875325740
55830,497,384,2,879362985
65873,601,496,4,876349302
45433,407,195,4,875119886
69291,639,1005,2,891239813
28897,286,747,4,877533796
33237,312,614,4,891698865
69036,637,333,3,882900888
24856,255,258,4,883215406
13670,130,669,4,888962754
35873,331,868,4,877196567
15368,155,326,2,879371121
81162,758,62,2,881978368
95541,902,271,2,879463433
13667,130,752,5,888211864
71944,655,459,2,891408204
53212,474,238,4,887924083
51251,456,743,2,881372256
61032,543,38,3,877545717
81228,758,841,3,882055193
46431,416,251,5,893213405
30151,294,299,3,877818982
10065,94,98,4,891721192
73139,665,313,4,884618217
26846,271,177,3,885848373
38628,354,792,4,891217340
67932,624,321,4,879791962
15375,155,325,2,879371261
37572,344,4,4,884901235
7014,64,185,4,889739517
54654,487,1074,1,884051840
57787,518,151,3,876823018
41403,382,276,3,875946029
55753,497,449,2,879310966
55814,497,721,3,879362740
93762,889,210,4,880178342
46324,416,592,3,892441347
30309,295,213,5,879517324
68393,628,984,5,880776981
71270,654,278,3,887863757
35544,328,595,3,885048500
33542,313,157,3,891017372
77274,715,28,5,875963242
89927,855,171,3,879825383
85286,804,642,3,879445556
61579,551,332,4,892775547
32802,309,300,3,877370288
30093,293,51,3,888907674
6187,59,699,4,888205370
77606,716,633,4,879796808
95470,901,194,5,877131342
6022,59,764,4,888203709
97370,922,175,3,891451240
95550,902,257,3,879464964
5168,49,419,4,888067691
97644,927,819,3,879181508
72638,661,192,4,888299461
88375,843,159,2,879443951
38522,353,272,5,891402757
22140,226,69,4,883889430
77503,716,511,5,879795542
69613,642,585,5,885606178
83744,790,203,4,885155459
78938,735,126,3,876698570
7420,70,404,4,884149622
37359,343,655,5,876405697
1858,13,806,5,882140426
92482,881,135,4,876537900
72942,664,657,5,876526685
35493,328,51,3,885047417
61344,547,316,5,891282797
41355,381,94,3,892697337
18791,194,241,2,879527725
28005,279,464,4,875310041
62142,554,66,3,876369615
73727,671,1303,3,884036365
32950,311,425,2,884365140
19433,200,934,2,884127370
65359,593,200,5,875661567
49212,442,710,5,883388576
1525,11,427,4,891904300
38753,354,451,3,891307114
82732,778,180,4,890725725
24398,250,181,4,878089393
85371,805,176,4,881684185
51818,458,644,4,886397275
59175,532,4,5,893119415
44525,405,54,2,885546379
89721,854,324,3,882811937
33113,311,192,3,884366528
20451,209,271,2,883589607
86019,810,289,5,879895403
52202,463,258,5,877387935
69119,637,291,4,882905183
4320,41,194,3,890687242
59499,534,240,5,877807873
87212,830,195,3,891464054
813,7,515,3,891350757
78748,733,242,4,879535011
91469,871,272,2,888192859
46696,417,549,3,879647924
48822,437,475,3,880140288
23591,242,1137,5,879741196
66110,605,357,5,879426180
81676,764,14,4,876752116
92821,883,713,3,891692742
62720,561,319,2,885809005
19782,201,124,3,884112991
29981,293,421,3,888906576
30104,293,780,3,888907816
5708,57,237,4,883697182
17662,184,274,4,889907812
24158,247,269,4,893097024
50561,452,100,5,885544109
94652,895,597,2,879438101
65677,599,237,5,880951595
92039,880,1012,4,880166827
72754,663,108,2,889492796
53566,477,282,4,875941948
64595,588,531,3,890015722
72194,659,4,3,891383917
54845,489,681,3,891366805
40595,378,696,3,880045044
33547,313,222,3,891017708
23657,243,736,4,879988520
12589,119,348,3,886433226
19005,196,340,3,881251045
72025,657,286,4,884238002
49013,437,435,3,881001945
41952,387,619,1,886481073
53645,478,96,2,889396509
35091,327,210,3,887744065
47420,425,538,2,890346866
79672,747,1045,4,888639823
44805,405,439,1,885548330
96605,916,168,4,880844369
11946,112,346,5,891307980
46594,417,767,1,879646860
33463,313,210,4,891014898
95758,904,421,5,879735772
81023,758,430,5,881975503
20839,214,213,4,891544414
25442,262,40,4,879795405
55505,496,421,3,876066229
79627,747,498,5,888639318
90651,864,99,3,888890730
9134,90,340,4,891382121
83989,793,100,4,875104031
24185,248,176,5,884534808
42136,387,24,5,886484522
16314,171,270,4,891034835
23713,244,114,4,880603219
49256,442,859,3,883390169
32114,305,214,2,886323068
93855,889,70,3,880180979
16428,174,117,5,886434136
50244,450,356,4,887138756
51224,456,864,4,881371660
67819,622,721,4,882670610
53235,474,529,5,887924571
63037,565,170,5,891037291
5038,48,479,4,879434723
90068,860,327,3,880829225
80138,749,23,3,878849176
73217,666,655,4,880139439
2585,16,151,5,877721905
11952,113,319,2,875075887
984,7,627,3,891352594
44298,403,274,3,879786661
32845,311,751,3,884363758
41998,387,238,5,886482928
58666,527,709,5,879455961
85431,805,200,5,881695244
92284,880,318,5,880241746
66802,614,287,3,879464456
91193,870,657,5,875050748
48480,435,443,3,884132777
39721,368,96,3,889783678
38885,357,407,3,878952341
64115,582,948,1,882960718
21738,222,944,3,878715192
79097,738,496,4,875351346
27339,276,1129,4,874786876
56208,500,208,4,883873745
78590,729,288,2,893286261
98250,933,164,2,874854461
29078,288,345,5,886372155
29799,293,460,3,888905005
83136,783,887,5,884326620
5430,54,276,5,880931595
22683,234,618,3,892078343
5467,54,106,3,880937882
63693,575,96,5,878148199
29194,290,699,3,880473735
85919,807,403,4,892979116
61239,545,196,4,884133859
12522,119,1101,5,874781779
28345,280,174,3,891700588
42123,387,179,5,886484336
21550,222,70,3,878181804
96724,916,83,4,880845206
74763,686,969,5,879546083
28777,286,929,4,876522098
55389,495,90,4,888635637
26796,271,1117,3,885847763
75169,693,188,2,875483847
84436,796,36,1,893047967
92901,883,372,3,891694544
53731,479,1013,1,879460453
91783,877,326,4,882676190
20638,212,382,5,879303929
64936,591,934,3,891039769
12519,119,22,4,874781698
98852,938,476,4,891357137
93256,886,591,3,876031765
53107,474,313,4,887914615
13940,138,484,4,879024127
78200,725,15,4,876106206
89524,851,223,4,875731567
95724,904,216,4,879735461
3928,31,192,4,881548054
87853,836,56,4,885754096
96192,911,655,5,892839719
46110,416,10,3,876698364
22805,234,1126,4,892079722
98732,937,515,5,876769253
58373,524,228,3,884636152
52067,460,713,4,882912469
64355,586,92,3,884061459
58408,524,640,1,884636541
37588,344,451,4,884901403
53707,479,282,5,879460049
32914,311,83,5,884364812
90957,868,202,3,877104264
65524,595,15,4,886921423
38673,354,602,3,891217717
48787,436,21,3,887772028
23987,246,164,3,884921613
19959,201,99,3,884141438
43597,398,64,4,875660439
84025,794,751,3,891034523
50941,454,169,4,888266955
11368,104,121,2,888466002
84826,798,432,4,876176259
67852,622,780,4,882671574
23561,241,690,2,887249482
19932,201,27,3,884140891
45256,406,216,3,880131741
57264,507,597,5,889966089
48168,432,871,2,889416456
40998,379,141,4,880525839
10229,94,72,3,891723220
28373,280,1466,5,891700836
84230,796,258,4,892611840
68370,627,1004,4,879531504
88776,846,131,3,883948457
44620,405,789,1,885547268
82541,774,866,1,888558853
50409,451,1392,1,879012812
83422,788,97,3,880868235
64738,588,561,3,890027780
27354,276,977,2,874787090
33056,311,38,3,884365954
28079,279,843,4,875314313
72193,659,76,4,891383917
50684,453,154,3,877554587
39973,373,645,5,877098599
16473,174,747,5,886513729
42435,389,205,4,880165939
34913,326,187,1,879875243
17494,181,825,1,878963304
46830,417,264,2,879649763
82625,776,523,4,891628937
9002,87,158,3,879877173
98892,939,409,4,880261532
6813,63,25,4,875747292
34209,318,94,4,884498210
54954,490,1067,2,875428309
43806,399,419,3,882343327
31580,303,124,4,879466491
80745,756,181,4,874831383
67056,617,164,1,883789664
15787,160,126,3,876769148
56556,503,318,5,880383679
40463,375,939,3,886622024
29250,290,429,4,880474606
76794,711,472,1,879991585
41129,380,152,2,885478312
55776,497,77,3,879362093
33265,312,648,5,891699068
10272,94,586,1,891723707
40495,376,100,4,879454598
94582,894,855,4,882404460
40302,374,88,3,880395665
46008,414,100,5,884999439
33856,314,411,4,877892461
98419,934,216,1,891191511
30657,297,1007,4,874954763
52386,465,97,2,883532120
43744,399,295,4,882341264
92903,883,49,3,891694636
33190,312,537,5,891698516
41007,379,603,5,880526074
84608,798,748,5,875295521
16702,177,919,4,880130736
96028,908,195,4,879722754
43999,399,660,3,882510250
30729,297,514,3,875239383
17129,180,694,5,877128388
87410,833,127,5,875035660
44977,405,557,1,885549650
96771,916,559,3,880845658
62409,559,385,4,891035111
59873,536,86,3,882360573
87826,836,268,3,885753475
9734,92,72,3,875658159
53248,474,61,3,887924619
64331,586,69,4,884059426
52402,466,902,5,890283497
57865,519,335,5,883248595
5242,49,235,2,888068990
42505,391,504,5,877398856
7600,72,98,5,880037417
32854,311,294,4,884364047
79655,747,82,4,888639642
87589,833,72,2,875134724
87646,833,5,1,879818535
47421,425,210,3,890346998
72148,659,313,5,891331825
70836,650,506,3,891385508
1123,7,53,5,891354689
75623,698,945,2,886367100
73471,668,272,5,890349005
79694,747,1015,4,888640046
59024,532,1168,4,888630436
34956,326,197,1,879875723
78925,735,300,4,876697647
48471,435,1109,3,884132643
46739,417,1041,3,879648478
27550,276,802,3,874792634
41155,380,923,3,885478603
97967,932,736,3,891249261
45709,409,14,5,881107992
12322,117,252,3,881010322
50126,450,622,5,882468239
13668,130,555,4,888211930
37612,344,1165,1,886381986
6719,62,921,2,879375287
35976,332,756,2,887938687
67389,620,758,2,889987073
18972,195,887,4,886782489
93978,890,523,4,882403299
66488,608,753,5,880405395
42866,393,357,2,887745815
31046,299,607,4,877881229
94369,893,597,4,874829230
35471,328,405,4,885047018
30610,296,277,5,884198772
57362,509,258,4,883590526
41804,385,616,4,884119121
12279,116,914,2,892683732
31603,303,194,5,879466742
74589,683,308,3,893284420
80773,757,358,3,888443570
9611,92,474,4,875653519
55502,496,64,3,876066064
3116,21,976,1,874951483
56413,502,350,3,883701792
58462,524,607,3,884637314
21718,222,1206,2,878184899
28499,280,103,3,891702122
46185,416,346,4,886314592
3272,22,181,5,878887765
40492,376,181,4,879454598
82491,774,444,1,888557772
44001,399,1060,3,882510269
95827,906,277,3,879435469
6885,64,258,3,879365313
79342,742,127,5,881335361
73384,666,792,4,880568694
53163,474,9,5,887916203
22619,233,257,4,883356847
98078,932,487,3,891250558
58643,527,466,2,879455765
46026,415,174,5,879439864
4509,42,1041,4,881109060
70809,650,15,3,891383594
59945,537,310,3,886028647
21762,222,44,3,881059877
87756,835,735,5,891033349
89323,848,265,4,887047808
14976,151,692,3,879524669
60876,542,12,4,886533774
42751,393,259,4,887742851
72978,664,458,3,878091463
2663,17,276,4,885272654
88224,840,70,3,891208919
53588,478,763,5,889388375
24877,255,895,2,883216185
31477,301,797,4,882078558
43875,399,1090,2,882345212
37290,343,57,5,876404426
20620,211,455,3,879461498
53560,477,274,5,875941763
96081,909,1121,5,891920703
15156,151,33,5,879543181
18711,194,177,3,879523104
78752,733,287,3,879535129
24086,246,941,1,884923547
46321,416,412,2,892440119
70858,650,432,4,891386830
24079,246,790,3,884923405
15312,154,874,3,879138368
15996,164,326,3,889401362
96699,916,393,2,880845067
13280,128,393,4,879969136
53026,472,271,5,892790628
85506,805,402,2,881697013
5913,58,175,5,884663324
95892,907,1057,3,880159151
28065,279,1181,4,875314001
79843,748,328,4,879454208
14366,144,197,4,888106106
75978,704,889,3,891397015
91226,870,180,3,875679860
83148,784,750,5,891386988
60564,540,125,3,882157011
73036,665,147,4,884291057
23622,243,713,3,879987495
80357,751,945,3,889133852
35150,327,180,4,887745774
83407,788,504,4,880867970
97797,929,479,4,879640329
33168,312,653,5,891698365
27462,276,959,4,874791695
80356,751,486,3,889133737
